code,name,date,open,high,low,close,volume,volume-1,volume-2,volume-3,candle,candle-1,candle-2,candle-3,ma5,dcm-ma5,ma20,dcm-ma20
187420,제노포커스,2020-01-03,5760,5900,5690,5770,95469,63096.0,100352.0,106457.0,1.0017,1.007,1.0252,1.0336,5628.0,1.0252,5621.0,1.0265
033100,제룡전기,2020-01-03,6590,6600,6410,6410,205741,411243.0,244049.0,200343.0,0.9727,0.9424,0.9926,1.0518,6564.0,0.9765,6707.0,0.9557
033320,제이씨현시스템,2020-01-03,5130,5150,5040,5070,238093,448411.0,124590.0,188887.0,0.9883,1.018,0.992,1.0194,4993.0,1.0154,4824.5,1.0509
082270,젬백스,2020-01-03,39800,40800,39150,39200,1892127,2915974.0,3765657.0,3597115.0,0.9849,1.0293,1.0738,0.9691,37930.0,1.0335,34500.0,1.1362
044060,조광ILI,2020-01-03,7680,7790,7600,7720,46703,65953.0,103288.0,142239.0,1.0052,1.0066,1.0093,1.0264,7528.0,1.0255,7695.0,1.0032
114570,지스마트글로벌,2020-01-03,334,364,330,343,5637307,5771165.0,3430623.0,3851811.0,1.0269,1.047,0.9554,1.0245,331.4,1.035,356.55,0.962
047820,초록뱀,2020-01-03,1330,1330,1295,1310,887577,1090463.0,916414.0,454163.0,0.985,1.0394,1.0159,1.008,1281.0,1.0226,1269.5,1.0319
043290,케이맥,2020-01-03,11900,12000,11600,11650,32650,44262.0,14457.0,38833.0,0.979,1.0215,0.9915,1.0173,11680.0,0.9974,11065.0,1.0529
093320,케이아이엔엑스,2020-01-03,35900,36000,35050,35400,52155,32116.0,13650.0,17870.0,0.9861,0.9781,0.9986,1.0126,35920.0,0.9855,36072.5,0.9814
105330,케이엔더블유,2020-01-03,4490,4490,4390,4430,11713,10540.0,5897.0,6145.0,0.9866,0.9944,0.99,1.0058,4384.0,1.0105,4401.0,1.0066
033110,코너스톤네트웍스,2020-01-03,964,984,948,955,744464,804134.0,743692.0,1057961.0,0.9907,1.0147,0.9896,1.0319,956.6,0.9983,1033.15,0.9244
078940,코드네이처,2020-01-03,0,0,0,2980,0,0.0,0.0,0.0,inf,inf,inf,inf,2980.0,1.0,2980.0,1.0
104540,코렌텍,2020-01-03,0,0,0,5630,0,0.0,0.0,0.0,inf,inf,inf,inf,5630.0,1.0,5630.0,1.0
036690,코맥스,2020-01-03,4450,4470,4310,4365,64751,117879.0,19643.0,71750.0,0.9809,1.0341,1.0095,1.0229,4279.0,1.0201,4200.75,1.0391
089890,코세스,2020-01-03,8990,9220,8850,8990,374395,576460.0,608166.0,285133.0,1.0,1.024,1.0818,1.0453,8470.0,1.0614,7621.0,1.1796
222040,코스맥스엔비티,2020-01-03,6530,6590,6320,6340,100022,61656.0,49062.0,97279.0,0.9709,0.9939,1.0108,1.0235,6474.0,0.9793,6316.5,1.0037
241710,코스메카코리아,2020-01-03,11900,12000,11700,11800,54285,77988.0,29850.0,35027.0,0.9916,1.0395,1.0,1.0225,11510.0,1.0252,11682.5,1.0101
029960,코엔텍,2020-01-03,9810,9880,9770,9780,153460,182617.0,145316.0,314431.0,0.9969,0.9919,1.001,0.997,9928.0,0.9851,9795.5,0.9984
052330,코텍,2020-01-03,12850,13050,12750,12900,31996,17292.0,23382.0,31560.0,1.0039,1.0,1.0078,0.9961,12860.0,1.0031,12682.5,1.0171
115180,큐리언트,2020-01-03,28300,29150,28150,28950,101429,199627.0,108445.0,80657.0,1.023,0.9408,0.9935,1.0518,29570.0,0.979,29485.0,0.9819
016600,큐캐피탈,2020-01-03,710,710,689,700,939823,754328.0,1206460.0,732165.0,0.9859,1.0,1.031,1.0134,689.0,1.016,636.25,1.1002
900250,크리스탈신소재,2020-01-03,1820,1830,1785,1795,1134563,972895.0,513047.0,757053.0,0.9863,1.0256,1.0,1.0326,1755.0,1.0228,1799.5,0.9975
182690,테라셈,2020-01-03,3100,3650,2955,3330,1286966,1688171.0,5294931.0,1959502.0,1.0742,0.9486,1.134,0.9333,2847.0,1.1697,2567.75,1.2969
104480,티케이케미칼,2020-01-03,2300,2310,2230,2265,1176194,1270259.0,906076.0,813190.0,0.9848,1.0133,1.0091,1.0305,2219.0,1.0207,2138.75,1.059
081150,티플랙스,2020-01-03,2365,2405,2350,2380,183292,173328.0,144544.0,180082.0,1.0063,1.0085,0.9958,1.0152,2349.0,1.0132,2292.5,1.0382
049120,파인디앤씨,2020-01-03,2140,2165,2105,2140,393113,1342852.0,632329.0,306862.0,1.0,1.0166,1.0446,1.0537,2082.0,1.0279,1965.75,1.0886
131760,파인텍,2020-01-03,2190,2200,2020,2100,2837183,2333316.0,2234930.0,3262070.0,0.9589,0.9841,1.0667,1.0074,2100.0,1.0,2078.75,1.0102
087010,펩트론,2020-01-03,18700,18800,17950,18450,444849,647827.0,345182.0,290104.0,0.9866,0.9615,1.0236,1.0106,18910.0,0.9757,16637.5,1.1089
056730,포스링크,2020-01-03,0,0,0,1460,0,0.0,0.0,0.0,inf,inf,inf,inf,1460.0,1.0,1460.0,1.0
023900,풍국주정,2020-01-03,16800,17100,16650,16650,99634,66558.0,119478.0,103315.0,0.9911,0.994,1.009,1.0249,16550.0,1.006,16292.5,1.0219
051380,피씨디렉트,2020-01-03,10500,10600,9900,10100,165488,141142.0,487969.0,348270.0,0.9619,0.9585,1.0047,1.0048,10480.0,0.9637,11388.0,0.8869
054340,피앤텔,2020-01-03,0,0,0,6680,0,0.0,0.0,0.0,inf,inf,inf,inf,6680.0,1.0,6680.0,1.0
031980,피에스케이홀딩스,2020-01-03,8680,8780,8260,8340,168180,94381.0,90784.0,263259.0,0.9608,1.0105,0.9749,1.0011,8620.0,0.9675,8247.5,1.0112
087600,픽셀플러스,2020-01-03,4090,4200,4060,4145,58068,11886.0,16355.0,91929.0,1.0134,1.0263,0.9925,0.9558,4058.0,1.0214,4128.5,1.004
106080,하이소닉,2020-01-03,0,0,0,4200,0,0.0,0.0,0.0,inf,inf,inf,inf,4200.0,1.0,4200.0,1.0
023890,한국아트라스비엑스,2020-01-03,51100,51100,50800,51100,206,339.0,118.0,24.0,1.0,1.0,0.9865,1.002,51080.0,1.0004,51450.0,0.9932
271740,한국제5호스팩,2020-01-03,2045,2050,2045,2045,3101,3264.0,38108.0,3838.0,1.0,1.0,1.0,1.0,2047.0,0.999,2049.25,0.9979
054040,한국컴퓨터,2020-01-03,3080,3100,3040,3060,44713,64757.0,73708.0,84602.0,0.9935,1.0065,1.0049,0.9951,3069.0,0.9971,3043.25,1.0055
070300,한솔시큐어,2020-01-03,6770,6790,6460,6690,42690,5257.0,10426.0,3817.0,0.9882,1.0138,1.0431,0.9937,6472.0,1.0337,6436.0,1.0395
005860,한일사료,2020-01-03,1850,1865,1830,1845,305963,299458.0,172637.0,337242.0,0.9973,1.0137,1.0083,1.0346,1814.0,1.0171,1865.5,0.989
900270,헝셩그룹,2020-01-03,1090,1095,1075,1085,1190982,1146907.0,927705.0,1157753.0,0.9954,0.9954,0.9953,0.9953,1071.0,1.0131,1089.75,0.9956
048410,현대바이오,2020-01-03,14150,14150,13800,13800,773924,571674.0,759243.0,796569.0,0.9753,0.993,1.0108,1.0111,13780.0,1.0015,14052.5,0.982
097870,효성오앤비,2020-01-03,6520,6630,6520,6600,6018,10042.0,10624.0,5704.0,1.0123,1.0155,1.0,1.0078,6518.0,1.0126,6549.0,1.0078
243870,굿센,2020-01-03,11950,11950,11950,11950,100,100.0,201.0,100.0,1.0,1.0,1.1726,1.0,12910.0,0.9256,13320.0,0.8971
311840,대원모방,2020-01-03,0,0,0,23100,0,0.0,0.0,0.0,inf,inf,1.0,1.0,23100.0,1.0,23100.0,1.0
114920,대주이엔티,2020-01-03,1545,2055,1545,1610,7,3.0,403.0,2.0,1.0421,1.0256,0.8423,0.9598,2036.0,0.7908,2155.75,0.7468
216400,바이오코아,2020-01-03,4245,4245,3350,4195,1286,56.0,716.0,7.0,0.9882,1.0,1.2541,0.951,4109.0,1.0209,3647.25,1.1502
210120,빅텐츠,2020-01-03,5290,5290,5290,5290,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5290.0,1.0,5030.0,1.0517
236030,씨알푸드,2020-01-03,13150,13900,13150,13900,105,101.0,60.0,100.0,1.057,1.0588,0.9704,1.0,13590.0,1.0228,13367.5,1.0398
189330,씨이랩,2020-01-03,12750,12750,12750,12750,17,100.0,52.0,188.0,1.0,1.0,0.9486,0.9167,11970.0,1.0652,14985.0,0.8509
149300,아퓨어스,2020-01-03,1995,1995,1720,1995,5302,1435.0,5155.0,1030.0,1.0,0.9974,0.9974,0.9863,1882.0,1.06,1907.75,1.0457
270660,에브리봇,2020-01-03,5950,5950,5950,5950,200,618.0,200.0,205.0,1.0,1.108,1.0,1.0088,5934.0,1.0027,6382.5,0.9322
311060,엘에이티,2020-01-03,4260,4985,4250,4985,702,171.0,501.0,1.0,1.1702,1.0707,1.098,1.0,5125.0,0.9727,4856.5,1.0265
140660,위월드,2020-01-03,1650,1650,1650,1650,0,1980.0,10.0,0.0,1.0,1.0,1.0,1.0,1668.0,0.9892,1634.75,1.0093
084440,유비온,2020-01-03,1310,1310,1310,1310,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1310.0,1.0,1264.5,1.036
135160,지오씨,2020-01-03,3295,3295,2965,3290,822,319.0,1000.0,500.0,0.9985,1.0,1.0,1.0,3162.0,1.0405,3124.25,1.0531
278990,파인이엠텍,2020-01-03,4500,4500,4500,4500,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4500.0,1.0,4500.0,1.0
150440,피노텍,2020-01-03,5400,5400,5090,5300,11873,116495.0,4038.0,8769.0,0.9815,0.963,0.9963,1.0,5236.0,1.0122,5119.0,1.0354
068400,AJ렌터카,2020-01-03,11900,11900,11500,11550,85833,86321.0,116721.0,191494.0,0.9706,1.0,1.0043,1.0545,11550.0,1.0,11465.0,1.0074
282330,BGF리테일,2020-01-03,169500,171500,168500,169000,26803,21308.0,22274.0,34123.0,0.9971,0.997,1.0089,1.0212,168200.0,1.0048,163900.0,1.0311
097950,CJ제일제당,2020-01-03,245500,248000,240500,241000,40105,32615.0,31019.0,50065.0,0.9817,0.9703,1.0,1.0163,246300.0,0.9785,245400.0,0.9821
016610,DB금융투자,2020-01-03,4195,4235,4185,4185,55937,69236.0,69602.0,156829.0,0.9976,0.9906,0.9941,0.9884,4261.0,0.9822,4308.75,0.9713
139130,DGB금융지주,2020-01-03,7040,7100,7030,7060,543764,630803.0,539118.0,1135851.0,1.0028,0.9832,0.9944,1.0,7166.0,0.9852,7256.5,0.9729
017940,E1,2020-01-03,48050,48100,47700,48000,4998,7085.0,4540.0,10968.0,0.999,0.9928,1.0021,1.0021,48350.0,0.9928,48265.0,0.9945
078930,GS,2020-01-03,50000,50700,49700,50300,125718,143431.0,106523.0,151951.0,1.006,0.9747,0.9829,1.0077,51460.0,0.9775,50977.5,0.9867
089470,HDC현대EP,2020-01-03,5060,5070,4950,4965,56220,62587.0,72153.0,70150.0,0.9812,0.9881,0.9862,1.004,5017.0,0.9896,4831.75,1.0276
092220,KEC,2020-01-03,1060,1075,1045,1060,572801,623560.0,463253.0,1023860.0,1.0,1.0192,0.9857,1.0398,1041.0,1.0183,1001.9,1.058
001940,KISCO홀딩스,2020-01-03,13150,13150,12850,13100,4644,3101.0,1442.0,2731.0,0.9962,1.0195,0.9961,0.9961,12980.0,1.0092,12962.5,1.0106
003550,LG,2020-01-03,71600,72200,71000,71600,285176,224450.0,147932.0,166560.0,1.0,0.9595,0.9906,0.996,73160.0,0.9787,73800.0,0.9702
229640,LS전선아시아,2020-01-03,8190,8540,8170,8470,378826,128434.0,114971.0,73792.0,1.0342,1.0087,1.0088,0.9938,8122.0,1.0428,7983.0,1.061
338100,NH프라임리츠,2020-01-03,6120,6130,6030,6090,117831,117535.0,154046.0,603664.0,0.9951,1.0016,0.9919,1.0319,6084.0,1.001,,
003570,S&T중공업,2020-01-03,6710,6730,6510,6630,20423,9949.0,18686.0,23422.0,0.9881,0.9867,1.003,0.9985,6622.0,1.0012,6631.0,0.9998
036530,S&T홀딩스,2020-01-03,15850,15850,15200,15300,4145,5428.0,4458.0,9145.0,0.9653,1.0032,0.9872,1.0064,15560.0,0.9833,15060.0,1.0159
010950,S-Oil,2020-01-03,92800,94300,92300,93500,306772,250460.0,184427.0,140689.0,1.0075,0.9664,0.9896,1.0116,94400.0,0.9905,93240.0,1.0028
013580,계룡건설산업,2020-01-03,19950,20300,19750,20000,4947,5123.0,3734.0,4426.0,1.0025,1.0075,1.0,1.005,20090.0,0.9955,19552.5,1.0229
090350,노루페인트,2020-01-03,8230,8240,8060,8140,40658,16636.0,41545.0,38487.0,0.9891,0.9976,0.9951,0.9988,8206.0,0.992,8196.5,0.9931
008060,대덕전자,2020-01-03,10400,10450,10250,10300,424362,236465.0,322151.0,314689.0,0.9904,0.9856,0.9905,1.0193,10450.0,0.9856,10186.5,1.0111
084690,대상홀딩스,2020-01-03,6680,6720,6490,6520,83328,29479.0,20538.0,8929.0,0.976,0.9896,0.9782,0.9885,6744.0,0.9668,6767.5,0.9634
016710,대성홀딩스,2020-01-03,8240,8290,8160,8240,14329,21146.0,12925.0,3010.0,1.0,1.0049,1.0134,0.9916,8272.0,0.9961,8066.5,1.0215
042660,대우조선해양,2020-01-03,27500,28000,27200,27500,140221,106676.0,119328.0,144001.0,1.0,0.982,0.9911,1.0182,27600.0,0.9964,27387.5,1.0041
145720,덴티움,2020-01-03,54500,54500,53100,53300,30740,32656.0,21975.0,31689.0,0.978,1.0019,1.0037,1.0114,53440.0,0.9974,52455.0,1.0161
030790,동양네트웍스,2020-01-03,522,573,516,518,6646713,1008905.0,1432243.0,931313.0,0.9923,1.0019,1.0314,1.0139,516.4,1.0031,510.85,1.014
049770,동원F&B,2020-01-03,223500,227000,221500,222500,3979,3377.0,3186.0,3733.0,0.9955,0.9889,0.9784,0.9978,224900.0,0.9893,223875.0,0.9939
241560,두산밥캣,2020-01-03,34000,34650,33700,34250,126183,92442.0,111027.0,131877.0,1.0074,0.9956,0.9731,1.0248,34600.0,0.9899,33887.5,1.0107
034020,두산중공업,2020-01-03,5730,5780,5680,5720,759758,732351.0,505643.0,763038.0,0.9983,1.0,1.0,1.0088,5720.0,1.0,5543.0,1.0319
192650,드림텍,2020-01-03,7000,7290,6750,6750,2705790,1456665.0,4970484.0,724119.0,0.9643,1.0072,1.0273,1.0,6656.0,1.0141,6293.5,1.0725
001530,디아이동일,2020-01-03,74800,75100,73400,74500,3492,1329.0,2032.0,3308.0,0.996,1.0094,1.0014,0.9987,74300.0,1.0027,72351.5,1.0297
280360,롯데제과,2020-01-03,149500,149500,147000,147500,2497,494.0,782.0,1313.0,0.9866,1.0034,1.0034,1.0068,148800.0,0.9913,147625.0,0.9992
001080,만호제강,2020-01-03,15750,15900,15500,15750,1129,826.0,2926.0,6737.0,1.0,1.0096,0.9968,0.9968,15760.0,0.9994,15932.5,0.9885
005360,모나미,2020-01-03,3690,3720,3655,3685,272674,257154.0,514450.0,1745917.0,0.9986,1.0068,1.0027,1.0014,3667.0,1.0049,3639.0,1.0126
008420,문배철강,2020-01-03,2555,2585,2555,2570,56504,50922.0,42728.0,39475.0,1.0059,1.002,1.0039,0.9884,2570.0,1.0,2553.25,1.0066
085620,미래에셋생명,2020-01-03,4045,4145,4045,4090,27724,56588.0,48352.0,61380.0,1.0111,0.9807,0.9988,0.9857,4143.0,0.9872,4189.0,0.9764
002840,미원상사,2020-01-03,58100,58400,58000,58100,2444,443.0,1513.0,1844.0,1.0,0.9983,0.9777,1.0106,57560.0,1.0094,57375.0,1.0126
003650,미창석유공업,2020-01-03,79300,79300,78500,79300,188,201.0,124.0,103.0,1.0,0.9925,1.0063,1.0,79240.0,1.0008,79070.0,1.0029
001340,백광산업,2020-01-03,2455,2480,2455,2470,67953,64373.0,55211.0,53555.0,1.0061,1.0041,1.0103,1.0146,2452.0,1.0073,2411.75,1.0242
002410,범양건영,2020-01-03,3400,3435,3180,3275,1943457,2561318.0,2983665.0,1352148.0,0.9632,1.0167,0.9761,1.0533,3287.0,0.9963,2496.75,1.3117
007210,벽산,2020-01-03,2025,2025,1990,2010,508016,658808.0,455729.0,213960.0,0.9926,1.0495,1.0105,0.9948,1956.0,1.0276,1910.75,1.0519
003000,부광약품,2020-01-03,14150,14200,13700,13800,235234,154387.0,134590.0,206062.0,0.9753,0.9791,1.0035,1.0071,14140.0,0.976,13822.35,0.9984
026940,부국철강,2020-01-03,5340,5390,5220,5380,420573,553256.0,343498.0,559857.0,1.0075,0.9981,1.0255,1.0059,5236.0,1.0275,5264.0,1.022
015350,부산도시가스,2020-01-03,35750,35900,35750,35800,556,1661.0,242.0,31182.0,1.0014,1.0028,0.9958,1.0056,35760.0,1.0011,35762.5,1.001
100220,비상교육,2020-01-03,7860,7860,7720,7720,25587,15713.0,13669.0,9818.0,0.9822,1.0116,0.9923,0.9788,7830.0,0.986,7771.0,0.9934
006660,삼성공조,2020-01-03,8070,8080,7980,8080,2644,6071.0,6347.0,1173.0,1.0012,1.0062,0.9938,0.9963,8036.0,1.0055,8110.0,0.9963
032830,삼성생명,2020-01-03,73500,74000,73000,73300,238861,273967.0,159239.0,224466.0,0.9973,0.9825,1.0013,0.9894,74380.0,0.9855,74615.0,0.9824
009150,삼성전기,2020-01-03,128500,129000,127000,127500,571648,540197.0,294167.0,520284.0,0.9922,1.004,0.996,1.008,125500.0,1.0159,120225.0,1.0605
272550,삼양패키징,2020-01-03,15750,16000,15700,15900,30361,20425.0,183544.0,24766.0,1.0095,1.0032,1.0064,1.0,15800.0,1.0063,15747.5,1.0097
009470,삼화전기,2020-01-03,15650,16000,15600,15800,69431,64796.0,102337.0,107834.0,1.0096,1.0196,1.0065,1.0559,15270.0,1.0347,14532.5,1.0872
007540,샘표,2020-01-03,41150,41900,40900,41300,15728,15068.0,7158.0,3346.0,1.0036,1.0086,1.0025,0.9902,40920.0,1.0093,40222.5,1.0268
008490,서흥,2020-01-03,35150,35500,34400,34700,18166,8191.0,4554.0,18123.0,0.9872,0.9902,0.9861,1.0114,35240.0,0.9847,34807.5,0.9969
075580,세진중공업,2020-01-03,4555,4670,4515,4670,281736,73977.0,63986.0,105717.0,1.0252,1.011,0.9914,1.0033,4602.0,1.0148,4536.75,1.0294
145210,세화아이엠씨,2020-01-03,0,0,0,2990,0,0.0,0.0,0.0,inf,inf,inf,inf,2990.0,1.0,2990.0,1.0
017550,수산중공업,2020-01-03,2535,2610,2465,2595,6063114,5442658.0,8576451.0,54802143.0,1.0237,1.0099,0.9693,1.1125,2533.0,1.0245,1986.0,1.3066
035510,신세계I&C,2020-01-03,107000,107500,105500,106500,2713,2536.0,5523.0,9044.0,0.9953,0.9953,1.019,0.9859,106400.0,1.0009,107275.0,0.9928
034300,신세계건설,2020-01-03,26500,26950,26450,26750,4123,1324.0,2677.0,3923.0,1.0094,1.0038,0.9723,0.9925,26570.0,1.0068,26645.0,1.0039
009270,신원,2020-01-03,1850,1870,1830,1840,679450,556782.0,377039.0,591978.0,0.9946,0.9973,1.0082,1.0193,1839.0,1.0005,1859.75,0.9894
007460,에이프로젠 KIC,2020-01-03,2810,2945,2780,2815,13523632,4688431.0,6653477.0,6549124.0,1.0018,1.0036,0.9963,1.0521,2725.0,1.033,2730.25,1.031
271560,오리온,2020-01-03,105000,107000,104000,104000,49492,92420.0,36789.0,43795.0,0.9905,0.9953,0.9906,1.0095,105400.0,0.9867,105575.0,0.9851
316140,우리금융지주,2020-01-03,11500,11550,11300,11300,1670784,1549105.0,1026472.0,2953576.0,0.9826,0.9828,0.9957,1.0,11640.0,0.9708,11725.0,0.9638
010050,우리종금,2020-01-03,637,640,630,638,992405,762028.0,836344.0,1730879.0,1.0016,0.9984,0.9969,1.0306,634.8,1.005,625.75,1.0196
006980,우성사료,2020-01-03,3085,3115,2990,3010,955889,3808686.0,331390.0,233346.0,0.9757,0.9715,1.0298,1.0177,2942.0,1.0231,2903.5,1.0367
010600,웰바이오텍,2020-01-03,2315,2500,2315,2470,1692080,1875209.0,425667.0,385201.0,1.067,1.0822,0.9776,1.0159,2298.0,1.0748,2248.75,1.0984
093230,이아이디,2020-01-03,229,246,226,229,23027297,4910480.0,6635632.0,19495421.0,1.0,1.0133,0.9825,0.9342,229.8,0.9965,230.2,0.9948
034590,인천도시가스,2020-01-03,28700,28850,28600,28650,946,646.0,1382.0,3929.0,0.9983,0.9913,0.9863,0.9846,28860.0,0.9927,29335.0,0.9766
000230,일동홀딩스,2020-01-03,11150,11300,10900,10950,8065,1977.0,3204.0,6578.0,0.9821,1.0,1.0045,1.0,11050.0,0.991,11130.0,0.9838
020150,일진머티리얼즈,2020-01-03,43200,43250,41700,41750,424849,321068.0,555607.0,499407.0,0.9664,0.9885,1.0203,1.0171,41890.0,0.9967,39620.0,1.0538
004700,조광피혁,2020-01-03,38100,38400,37900,38100,349,1681.0,6012.0,1140.0,1.0,0.9923,1.0,1.0474,38460.0,0.9906,37952.5,1.0039
002780,진흥기업,2020-01-03,2335,2460,2325,2350,369731,110874.0,101116.0,50845.0,1.0064,1.0043,1.0154,1.0066,2307.0,1.0186,2294.75,1.0241
012600,청호컴넷,2020-01-03,2640,2790,2635,2790,40669,12503.0,21452.0,17430.0,1.0568,1.0154,1.0078,1.0218,2626.0,1.0625,2643.25,1.0555
035720,카카오,2020-01-03,153500,155000,151000,152500,314422,241047.0,428587.0,690548.0,0.9935,0.9903,0.9968,1.0268,152000.0,1.0033,150925.0,1.0104
009070,케이씨티시,2020-01-03,2750,2765,2710,2760,88928,38126.0,23809.0,33997.0,1.0036,1.0092,0.9946,0.9804,2765.0,0.9982,2750.75,1.0034
053210,케이티스카이라이프,2020-01-03,8760,8760,8650,8690,25187,51784.0,48742.0,91853.0,0.992,1.0011,0.9966,0.9966,8772.0,0.9907,8754.5,0.9926
003690,코리안리,2020-01-03,9020,9060,8920,9060,273315,285067.0,221888.0,486790.0,1.0044,0.9868,0.9891,0.9882,9142.0,0.991,8808.5,1.0286
005740,크라운해태홀딩스,2020-01-03,10350,10450,10300,10400,14153,16930.0,11884.0,26606.0,1.0048,0.9952,0.9858,1.0097,10430.0,0.9971,10552.5,0.9855
011280,태림포장,2020-01-03,4485,4495,4375,4465,381947,591254.0,232043.0,283518.0,0.9955,1.0445,0.9748,1.0419,4364.0,1.0231,4204.25,1.062
001420,태원물산,2020-01-03,4695,4745,4440,4650,541718,1878972.0,4939.0,11808.0,0.9904,1.0622,1.0151,0.9937,4268.0,1.0895,4119.75,1.1287
028670,팬오션,2020-01-03,4460,4555,4440,4500,920676,1079464.0,838345.0,920488.0,1.009,0.9845,0.9945,1.0011,4511.0,0.9976,4434.25,1.0148
090080,평화산업,2020-01-03,1215,1235,1215,1225,96918,53726.0,97630.0,64672.0,1.0082,0.9919,1.0123,1.0041,1222.0,1.0025,1217.75,1.006
161390,한국타이어앤테크놀로지,2020-01-03,32250,32650,31750,31900,290087,254405.0,104167.0,167864.0,0.9891,0.973,0.9955,1.0015,33100.0,0.9637,33602.5,0.9493
010100,한국프랜지공업,2020-01-03,2330,2330,2260,2275,323542,498313.0,127382.0,69434.0,0.9764,1.0407,1.0185,1.0261,2206.0,1.0313,2160.75,1.0529
053690,한미글로벌,2020-01-03,9780,9920,9650,9790,103721,61514.0,36778.0,85895.0,1.001,1.0072,1.0042,0.9958,9682.0,1.0112,9798.0,0.9992
014680,한솔케미칼,2020-01-03,104500,108000,103000,106500,64810,39469.0,38648.0,46437.0,1.0191,0.9857,0.977,1.0287,105900.0,1.0057,101905.0,1.0451
004710,한솔테크닉스,2020-01-03,9240,9270,8990,9060,320788,578642.0,491233.0,451441.0,0.9805,1.0302,1.0171,0.9944,8952.0,1.0121,8898.0,1.0182
018880,한온시스템,2020-01-03,10850,10950,10600,10650,1105318,535126.0,432589.0,550182.0,0.9816,0.9686,0.9867,1.0,11050.0,0.9638,11080.0,0.9612
064350,현대로템,2020-01-03,15500,15700,15350,15450,412549,313009.0,367185.0,322411.0,0.9968,0.9904,1.0,1.0064,15570.0,0.9923,15350.0,1.0065
011200,현대상선,2020-01-03,3765,3865,3745,3775,1566445,1799891.0,1557703.0,568254.0,1.0027,1.0549,1.038,1.024,3565.0,1.0589,3412.75,1.1061
307950,현대오토에버,2020-01-03,49400,49750,48450,48500,43387,41406.0,47953.0,50318.0,0.9818,0.9705,1.0,1.0151,49700.0,0.9759,49452.5,0.9807
093240,형지엘리트,2020-01-03,1485,1535,1460,1535,499089,244837.0,249351.0,235430.0,1.0337,1.0102,1.0103,1.0139,1478.0,1.0386,1450.5,1.0583
003010,혜인,2020-01-03,4315,4340,4295,4320,42700,75720.0,37853.0,43390.0,1.0012,0.9965,0.9988,1.0,4321.0,0.9998,4423.0,0.9767
002460,화성산업,2020-01-03,11600,11700,11600,11650,31487,32181.0,58990.0,82896.0,1.0043,0.9957,0.9873,0.9874,11830.0,0.9848,11840.0,0.984
241590,화승엔터프라이즈,2020-01-03,16900,17000,16550,16750,138322,102084.0,105563.0,163351.0,0.9911,0.9941,1.0273,0.997,16800.0,0.997,16392.5,1.0218
010690,화신,2020-01-03,3300,3480,3300,3425,39856,44535.0,11767.0,14691.0,1.0379,1.0291,0.9909,1.0062,3316.0,1.0329,3213.5,1.0658
079980,휴비스,2020-01-03,6000,6120,6000,6070,47578,64072.0,46275.0,81528.0,1.0117,0.9852,0.9984,0.9886,6100.0,0.9951,6009.0,1.0102
003280,흥아해운,2020-01-03,500,508,484,487,2836695,4590674.0,2712206.0,11600392.0,0.974,1.033,0.9897,1.0146,486.6,1.0008,572.9,0.8501
023460,CNH,2020-01-03,1920,1950,1895,1925,168918,253534.0,282860.0,420228.0,1.0026,1.0079,1.0437,1.0027,1882.0,1.0228,1870.0,1.0294
068790,DMS,2020-01-03,5570,5660,5390,5460,235146,101880.0,154367.0,155791.0,0.9803,0.9946,0.9874,1.0147,5484.0,0.9956,5266.5,1.0367
335890,IBKS제11호스팩,2020-01-03,2010,2015,2005,2015,12945,3546.0,3012.0,3444.0,1.0025,1.0,1.0025,1.0,2012.0,1.0015,2012.75,1.0011
099520,ITX엠투엠,2020-01-03,1590,1745,1590,1705,1250870,528556.0,536083.0,1055040.0,1.0723,1.0192,0.9627,0.9045,1645.0,1.0365,1621.25,1.0517
024840,KBI메탈,2020-01-03,1720,1740,1690,1710,101391,98600.0,87911.0,107290.0,0.9942,1.0088,1.012,0.997,1688.0,1.013,1636.25,1.0451
060720,KH바텍,2020-01-03,22750,22950,21900,22100,755240,692566.0,813524.0,1181362.0,0.9714,0.9785,1.0385,0.991,22440.0,0.9848,21125.0,1.0462
052900,KMH하이텍,2020-01-03,1325,1375,1270,1270,2981338,1017966.0,1567712.0,3080345.0,0.9585,1.0,1.0118,1.0539,1265.0,1.004,1185.75,1.0711
036030,KTH,2020-01-03,5490,5540,5450,5500,15042,11385.0,10833.0,11232.0,1.0018,1.0092,1.0075,1.0,5420.0,1.0148,5541.5,0.9925
060370,KT서브마린,2020-01-03,4835,5140,4820,4990,1327404,253220.0,248968.0,246336.0,1.0321,1.0234,1.0194,1.0076,4756.0,1.0492,4644.25,1.0744
046140,SBS콘텐츠허브,2020-01-03,5590,5640,5530,5630,32807,32353.0,13519.0,25120.0,1.0072,1.0352,1.0075,0.9962,5452.0,1.0326,5288.0,1.0647
040610,SG&G,2020-01-03,1870,1900,1850,1880,43270,44889.0,35288.0,53205.0,1.0053,1.019,1.0164,1.0168,1842.0,1.0206,1832.75,1.0258
049470,SGA,2020-01-03,699,699,682,693,83052,70186.0,170472.0,68186.0,0.9914,1.0087,1.0176,1.0029,689.2,1.0055,685.3,1.0112
