,2012/02,2012/02,2012/02,2012/02,2012/02,2012/02,2012/02,2013/02,2013/02,2013/02,2013/02,2013/02,2013/02,2013/02,2014/02,2014/02,2014/02,2014/02,2014/02,2014/02,2014/02,2014/08,2014/08,2014/08,2014/08,2014/08,2014/08,2014/08,2015/02,2015/02,2015/02,2015/02,2015/02,2015/02,2015/02,2015/12,2015/12,2015/12,2015/12,2015/12,2015/12,2015/12,2016/02,2016/02,2016/02,2016/02,2016/02,2016/02,2016/02,2016/06,2016/06,2016/06,2016/06,2016/06,2016/06,2016/06,2016/07,2016/07,2016/07,2016/07,2016/07,2016/07,2016/07,2016/08,2016/08,2016/08,2016/08,2016/08,2016/08,2016/08,2016/09,2016/09,2016/09,2016/09,2016/09,2016/09,2016/09,2016/11,2016/11,2016/11,2016/11,2016/11,2016/11,2016/11,2016/12,2016/12,2016/12,2016/12,2016/12,2016/12,2016/12,2017/02,2017/02,2017/02,2017/02,2017/02,2017/02,2017/02,2017/03,2017/03,2017/03,2017/03,2017/03,2017/03,2017/03,2017/06,2017/06,2017/06,2017/06,2017/06,2017/06,2017/06,2017/07,2017/07,2017/07,2017/07,2017/07,2017/07,2017/07,2017/08,2017/08,2017/08,2017/08,2017/08,2017/08,2017/08,2017/09,2017/09,2017/09,2017/09,2017/09,2017/09,2017/09,2017/11,2017/11,2017/11,2017/11,2017/11,2017/11,2017/11,2017/12,2017/12,2017/12,2017/12,2017/12,2017/12,2017/12,2018/02,2018/02,2018/02,2018/02,2018/02,2018/02,2018/02,2018/03,2018/03,2018/03,2018/03,2018/03,2018/03,2018/03,2018/06,2018/06,2018/06,2018/06,2018/06,2018/06,2018/06,2018/07,2018/07,2018/07,2018/07,2018/07,2018/07,2018/07,2018/08,2018/08,2018/08,2018/08,2018/08,2018/08,2018/08,2018/09,2018/09,2018/09,2018/09,2018/09,2018/09,2018/09,2018/11,2018/11,2018/11,2018/11,2018/11,2018/11,2018/11,2018/12,2018/12,2018/12,2018/12,2018/12,2018/12,2018/12,2019/02,2019/02,2019/02,2019/02,2019/02,2019/02,2019/02,2019/03,2019/03,2019/03,2019/03,2019/03,2019/03,2019/03,2019/06,2019/06,2019/06,2019/06,2019/06,2019/06,2019/06,2019/07,2019/07,2019/07,2019/07,2019/07,2019/07,2019/07,2019/08,2019/08,2019/08,2019/08,2019/08,2019/08,2019/08,2019/09,2019/09,2019/09,2019/09,2019/09,2019/09,2019/09,회사명,업종,주요제품,상장일,결산월,대표자명,홈페이지,지역
A063160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,1130.0,457.0,116.0,155.0,1352.0,1809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,1182.0,374.0,90.0,204.0,1420.0,1795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,1245.0,369.0,70.0,155.0,1477.0,1845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,992.0,539.0,109.0,170.0,1554.0,2093.0,종근당바이오,의약품 제조업,"의약품,원료의약품 제조",2001-12-11,12월,이정진,http://www.ckdbio.com,서울특별시
A063170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,509.0,590.0,96.0,19.0,726.0,1316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,542.0,821.0,64.0,145.0,723.0,1543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,620.0,1272.0,88.0,-5.0,781.0,2053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.0,324.0,995.0,-41.0,-120.0,749.0,1744.0,서울옥션,상품 중개업,미술품경매,2008-07-01,12월,이옥경,,서울특별시
A063440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.0,114.0,33.0,-24.0,-77.0,403.0,436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,292.0,42.0,17.0,41.0,417.0,459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.0,200.0,61.0,-9.0,27.0,503.0,564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,264.0,99.0,-2.0,34.0,523.0,622.0,SM Life Design,기록매체 복제업,"추첨식복권 제조, 일반출판 인쇄, CD ·DVD 복제",2002-05-30,12월,한세민,http://smlifedesign.com,경기도
A063570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,2155.0,1053.0,155.0,255.0,1165.0,2218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0,2410.0,2242.0,211.0,390.0,1571.0,3813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,2944.0,2459.0,249.0,198.0,1650.0,4109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,2070.0,2974.0,133.0,364.0,1672.0,4646.0,한국전자금융,기타 사업지원 서비스업,"ATM관리사업,CD-VAN사업",2006-07-14,12월,구자성,http://www.nicetcm.co.kr,서울특별시
A063760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,309.0,110.0,114.0,46.0,260.0,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,456.0,65.0,182.0,147.0,536.0,602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,508.0,106.0,152.0,172.0,665.0,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,228.0,73.0,1.0,-65.0,671.0,744.0,이엘피,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",OLED 패널검사기 등,2017-04-06,12월,이재혁,http://www.elp.co.kr,경기도
A064090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-158.0,547.0,104.0,-126.0,-37.0,100.0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,725.0,547.0,84.0,102.0,460.0,1008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,1029.0,898.0,99.0,-101.0,619.0,1517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-155.0,255.0,691.0,-94.0,-28.0,564.0,1256.0,에프앤리퍼블릭,상품 종합 도매업,CCTV CAMERA 등,2002-12-17,12월,오창근,http://www.fnrepublic.com,서울특별시
A064240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,1221.0,318.0,177.0,99.0,1140.0,1458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-171.0,409.0,147.0,-40.0,186.0,955.0,1102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-203.0,343.0,202.0,-54.0,-67.0,971.0,1173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.0,412.0,127.0,-44.0,-14.0,991.0,1117.0,홈캐스트,영상 및 음향기기 제조업,디지털 셋톱박스,2003-06-11,12월,권영철,http://www.homecast.net,서울특별시
A064260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.0,1335.0,2447.0,52.0,-241.0,1431.0,3878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,1729.0,2871.0,173.0,-685.0,1773.0,4644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.0,2099.0,2961.0,88.0,-180.0,1604.0,4565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,1425.0,3598.0,115.0,-31.0,2024.0,5622.0,다날,소프트웨어 개발 및 공급업,모바일콘텐츠 및 유무선전화결제,2004-07-23,12월,최병우,http://www.danal.co.kr,경기도
A064290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.0,167.0,100.0,-36.0,-63.0,149.0,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,243.0,136.0,0.0,11.0,184.0,319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.0,161.0,138.0,-83.0,-57.0,165.0,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,278.0,168.0,28.0,-4.0,200.0,368.0,인텍플러스,특수 목적용 기계 제조업,"LED 외관검사장비, 반도체 외관검사장비, 태양전지 외관검사장비등",2011-01-05,12월,이상윤,http://www.intekplus.com,대전광역시
A064350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,29848.0,30060.0,1062.0,6111.0,14672.0,44732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-463.0,27257.0,26656.0,454.0,2192.0,14183.0,40839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3080.0,24119.0,28942.0,-1962.0,-142.0,11080.0,40021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1673.0,18594.0,31065.0,-1337.0,-2195.0,9350.0,40415.0,현대로템,철도장비 제조업,"철도차량, 특수중기, 산업기계",2013-10-30,12월,이건용,http://www.hyundai-rotem.co.kr,경상남도
A064480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,552.0,135.0,82.0,188.0,491.0,626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.0,302.0,88.0,-47.0,-29.0,431.0,519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,465.0,167.0,7.0,42.0,394.0,561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,브리지텍,소프트웨어 개발 및 공급업,"컨택센터솔루션,BcN솔루션,ASP서비스사업",2008-06-04,12월,이상호,http://www.bridgetec.co.kr,서울특별시
A064510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,230.0,728.0,17.0,33.0,338.0,1066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.0,237.0,563.0,24.0,25.0,490.0,1053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-434.0,147.0,650.0,-85.0,-106.0,181.0,831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.0,146.0,624.0,-19.0,-2.0,162.0,785.0,에코마이스터,특수 목적용 기계 제조업,SAP,2018-03-15,12월,오상윤,http://www.ecomaister.com/,인천광역시
A064520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2416.0,602.0,24.0,-107.0,639.0,1241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-238.0,1685.0,536.0,-195.0,-13.0,417.0,953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-288.0,930.0,628.0,-229.0,-5.0,152.0,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.0,354.0,454.0,-109.0,-14.0,59.0,513.0,바른전자,반도체 제조업,"메모리 카드, 스마트 카드 등",2002-12-04,12월,"박종술, 박진형(각자 대표)",http://www.bec.co.kr,경기도
A064550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-154.0,217.0,376.0,-130.0,-41.0,186.0,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,233.0,315.0,-63.0,-39.0,271.0,587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.0,241.0,318.0,-116.0,-81.0,390.0,708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.0,290.0,342.0,-51.0,-6.0,340.0,682.0,바이오니아,의료용품 및 기타 의약 관련제품 제조업,"합성유전자,시약및유전자분석장비",2005-12-29,12월,박한오,http://www.bioneer.co.kr,대전광역시
A064760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,894.0,175.0,274.0,249.0,1140.0,1315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.0,1303.0,233.0,477.0,396.0,1455.0,1688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.0,1705.0,300.0,591.0,396.0,1841.0,2141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,티씨케이,기타 비금속 광물제품 제조업,반도체 제조공정용 고순도 흑연제품,2003-08-18,12월,"쯔지 마사후미, 박영순 (각자대표)",http://www.tck.co.kr,경기도
A064800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,331.0,336.0,-17.0,-16.0,400.0,736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,140.0,2260.0,-9.0,219.0,1564.0,3824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,529.0,778.0,-3.0,30.0,1112.0,1890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,690.0,638.0,43.0,-70.0,1210.0,1847.0,필링크,"섬유, 의복, 신발 및 가죽제품 소매업",Wap Gateway,2002-08-22,12월,"김상재, 서영운",http://www.feelingk.com,서울특별시
A064820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,1221.0,13079.0,61.0,301.0,1619.0,14698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,2306.0,11516.0,176.0,-883.0,1717.0,13233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,2546.0,20365.0,144.0,-4471.0,1827.0,22192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,2548.0,26678.0,152.0,-1594.0,1869.0,28547.0,케이프,선박 및 보트 건조업,선박엔진용실린더라이너,2007-05-29,12월,정 형 석,http://www.cape.co.kr,경상남도
A064850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,97.0,21.0,6.0,11.0,125.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,99.0,46.0,11.0,15.0,147.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,114.0,182.0,18.0,20.0,313.0,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,153.0,198.0,25.0,42.0,352.0,550.0,에프앤가이드,금융 지원 서비스업,금융정보제공서비스(FnGuide.com),2013-07-01,12월,"김군호, 이철순(각자대표)",http://www.fnguide.com,서울특별시
A064960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.0,11538.0,4594.0,716.0,1061.0,7888.0,12482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0,11375.0,3975.0,967.0,703.0,8288.0,12263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.0,10584.0,3717.0,563.0,904.0,8248.0,11965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.0,7176.0,3039.0,637.0,245.0,7070.0,10108.0,S&T모티브,자동차 신품 부품 제조업,"자동차부품(서스펜션모듈,전장품,속옵서버,에어백,트로틀바디,너클),방산품(총포) 제조,도매",2002-03-11,12월,김형철,http://www.sntdaewoo.com,부산광역시
A065060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.0,1218.0,580.0,11.0,-38.0,1787.0,2367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-136.0,1432.0,848.0,100.0,50.0,2047.0,2896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-460.0,1464.0,1101.0,-253.0,-190.0,1688.0,2789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-111.0,1095.0,1170.0,-99.0,-362.0,1608.0,2779.0,지엔코,봉제의복 제조업,"캐쥬얼의류(SPORT-REPLAY, Thursday Island)",2002-05-28,12월,김석주 장지혁 (각자대표이사),"http://www.gnco.co.kr,www.thursdayisland.com",서울특별시
A065130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,1610.0,671.0,180.0,-11.0,1551.0,2222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,1761.0,1881.0,151.0,194.0,2745.0,4625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,9176.0,2531.0,339.0,468.0,3039.0,5570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.0,10334.0,2893.0,628.0,517.0,3782.0,6675.0,탑엔지니어링,특수 목적용 기계 제조업,LCD Cell Line 자동화 장치,2003-01-29,12월,"김원남,류도현(공동)",http://www.topengnet.com,경상북도
A065150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.0,1513.0,722.0,5.0,-31.0,426.0,1148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-182.0,1452.0,601.0,-17.0,-68.0,393.0,994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.0,1198.0,309.0,-4.0,-66.0,347.0,656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.0,842.0,491.0,-27.0,-103.0,313.0,805.0,MP그룹,음·식료품 및 담배 도매업,외식 프랜차이즈사업 및 식자재 유통,2007-07-18,12월,김흥연,http://www.mrpizza.co.kr,서울특별시
A065170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.0,740.0,444.0,18.0,23.0,290.0,734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.0,837.0,405.0,28.0,5.0,278.0,682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,877.0,323.0,21.0,-4.0,716.0,1039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,456.0,250.0,-9.0,59.0,632.0,882.0,넥스트BT,음·식료품 및 담배 도매업,건강보조식품 등,2002-11-19,12월,박 영 철,http://www.nextbt.co.kr,충청북도
A065350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3946.0,2382.0,126.0,89.0,1006.0,3388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,4648.0,2164.0,182.0,243.0,1181.0,3345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,4371.0,2096.0,130.0,183.0,1208.0,3304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,3482.0,2270.0,125.0,18.0,1367.0,3638.0,신성델타테크,가정용 기기 제조업,"세탁기, 자동차, 에어컨 및 LCD 부품",2004-08-06,12월,구자천,http://www.ssdelta.co.kr,경상남도
A065370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,171.0,33.0,7.0,6.0,60.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,162.0,37.0,11.0,18.0,70.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,165.0,63.0,17.0,15.0,85.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,위세아이텍,소프트웨어 개발 및 공급업,"WISE Intelligence, WISE DQ, WISE Prophet 등",2018-04-02,12월,김종현,http://www.wise.co.kr,경기도
A065420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0,252.0,177.0,-39.0,-12.0,145.0,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,334.0,137.0,7.0,17.0,159.0,297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.0,282.0,105.0,-1.0,-5.0,184.0,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.0,192.0,126.0,7.0,19.0,206.0,332.0,에스아이리소스,석탄 광업,자카드직물,2002-08-22,12월,Ten Sun Ok(전순옥),http://www.siresource.co.kr,서울특별시
A065440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,526.0,274.0,5.0,18.0,198.0,472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.0,349.0,296.0,-4.0,20.0,183.0,479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,483.0,259.0,13.0,-5.0,341.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,332.0,224.0,9.0,10.0,347.0,571.0,이루온,소프트웨어 개발 및 공급업,이동통신 핵심망 및 서비스망 솔루션 개발 공급,2003-01-28,12월,"이승구, 이영성 (각자 대표이사)",http://eluon.com,경기도
A065450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,384.0,266.0,-9.0,-59.0,353.0,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.0,408.0,277.0,-16.0,69.0,341.0,619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,488.0,306.0,15.0,110.0,357.0,663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,빅텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",전자전시스템 장치류,2003-02-05,12월,임만규,http://www.victek.co.kr,경기도
A065500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.0,710.0,597.0,-2.0,14.0,405.0,1002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.0,971.0,528.0,14.0,43.0,381.0,909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-125.0,982.0,496.0,-54.0,-76.0,563.0,1059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.0,716.0,615.0,-14.0,15.0,552.0,1166.0,오리엔트정공,자동차 신품 부품 제조업,"하우징, 리테이너베어링",2002-09-19,12월,장재진,http://www.orientpi.co.kr,경상북도
A065510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,669.0,568.0,124.0,124.0,827.0,1395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,704.0,567.0,91.0,99.0,842.0,1409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,789.0,519.0,83.0,84.0,898.0,1417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,641.0,627.0,73.0,27.0,919.0,1546.0,휴비츠,의료용 기기 제조업,"자동검안기, 자동렌즈미터",2003-10-31,12월,김현수,http://www.huvitz.com,경기도
